hospital_id,Hospital_address,physician_id,Speciality,INSURANCE_provider_name,insurance_provider_id,good_bad_data
HSID00139174,"7654 Cedar Rd, Denver, CO 80206",PHY16223,uralogist,Cigna,PID5122,bad
HSID00139175,"456 Elm St, Othertown, USA",PHY16224,oncologist,Aetna,PID5112,bad
HSID00139176,"5678 Oak St, New York, NY 10001",PHY16225,neurologist,Aetna,PID5112,bad
HSID00139177,"1234 Main St, San Francisco, CA 94114",PHY16226,endocrinologist,Bluecross,PID5142,bad
HSID00139178,"123 Main St, Anytown, USA",PHY16227,neurologist,Cigna,PID5122,bad
HSID00139179,"456 Elm St, Los Angeles, CA 90001",PHY16228,endocrinologist,Cigna,PID5122,bad
HSID00139180,"9012 Oak Rd, Anytown, USA",PHY16229,neurologist,Cigna,PID5122,bad
HSID00139181,"9876 Elm St, Miami, FL",PHY16230,neurologist,Unitedhealthcare,PID5192,bad
HSID00139182,"5678 Maple Ave, Chicago, IL",PHY16231,uralogist,Unitedhealthcare,PID5192,bad
HSID00139183,"7890 Pine St, Seattle, WA 98101",PHY16232,uralogist,Bluecross,PID5142,bad
HSID00139184,"1234 Elm St, Los Angeles, CA 90001",PHY16233,uralogist,Aetna,PID5112,bad
HSID00139185,"789 Oak St, Anytown, USA",PHY16234,endocrinologist,Aetna,PID5112,bad
HSID00139186,"3210 Pine St, Anytown, USA",PHY16235,cardiologist,BlueCross BlueShield,PID5142,bad
HSID00139187,"1234 Oak St, Chicago IL 60601",PHY16236,uralogist,Medicare,PID5132,bad
HSID00139188,"9876 Maple St, Chicago, IL 60601",PHY16237,oncologist,BlueCross BlueShield,PID5142,bad
HSID00139189,"3210 Cedar St, Houston, TX 77006",PHY16238,oncologist,Unitedhealthcare,PID5192,bad
HSID00139190,"456 Oak St, Miami, FL 33101",PHY16239,uralogist,Aetna,PID5112,bad
HSID00139191,"456 Elm St, Los Angeles, CA 90001",PHY16240,oncologist,UnitedHealthcare,PID5192,bad
HSID00139192,"7890 Maple St, Fourtown, USA",PHY16241,neurologist,Aetna,PID5112,bad
HSID00139193,"1234 Oak St, Los Angeles, CA 90001",PHY16242,neurologist,UnitedHealthcare,PID5192,bad
HSID00139194,"789 Oak St, Los Angeles, CA 90013",PHY16243,cardiologist,Bluecross,PID5142,bad
HSID00139195,"4567 Oak Ave, San Francisco, CA 94110",PHY16244,oncologist,Cigna,PID5122,bad
HSID00139196,"9876 Maple Rd, Seattle, WA 98101",PHY16245,neurologist,Bluecross,PID5142,bad
HSID00139197,"789 Oak St, Anytown, USA",PHY16246,oncologist,Bluecross,PID5142,bad
HSID00139198,"5678 Elm St, Denver, CO 80202",PHY16247,neurologist,Cigna,PID5122,bad
HSID00139199,"456 Maple St, Los Angeles CA 90001",PHY16248,uralogist,Bluecross,PID5142,bad
HSID00139200,"123 Main St, Anytown, USA",PHY16249,uralogist,Aetna,PID5112,bad
HSID00139201,"246 Birch St, Houston, TX 77002, USA",PHY16250,endocrinologist,Cigna,PID5122,bad
HSID00139202,"4567 Cedar Ln, Anytown, USA",PHY16251,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00139203,"789 Oak St, Anytown, USA",PHY16252,cardiologist,Bluecross,PID5142,bad
HSID00139204,"9876 Elm St, Miami, FL",PHY16253,uralogist,Bluecross,PID5142,bad
HSID00139205,"5678 Pine St, Fivetown, USA",PHY16254,neurologist,Medicare,PID5132,bad
HSID00139206,"1234 Elm St, Anytown, USA",PHY16255,uralogist,Bluecross,PID5142,bad
HSID00139207,"5678 Maple Ave, Anytown, USA",PHY16256,uralogist,Unitedhealthcare,PID5192,bad
HSID00139208,"1234 Elm St, Anytown, USA",PHY16257,cardiologist,Bluecross,PID5142,bad
HSID00139209,"1234 Maple St, Los Angeles, CA 90001",PHY16258,endocrinologist,Bluecross,PID5142,bad
HSID00139210,"3456 Oak Ave, Los Angeles, CA 90012",PHY16259,uralogist,Aetna,PID5112,bad
HSID00139211,"9876 Maple St, Chicago, IL 60601",PHY16260,cardiologist,Bluecross,PID5142,bad
HSID00139212,"7890 Maple St, New York, NY 10005",PHY16261,cardiologist,Cigna,PID5122,bad
HSID00139213,"9012 Pine St, New York, NY 10001",PHY16262,neurologist,Bluecross,PID5142,bad
HSID00139214,"1234 Pine St, Othernewtown, USA",PHY16263,cardiologist,UnitedHealthcare,PID5192,bad
HSID00139215,"123 Main St, Anytown, USA",PHY16264,uralogist,Medicare,PID5132,bad
HSID00139216,"321 Elm St, San Francisco CA 94109",PHY16265,neurologist,Bluecross,PID5142,bad
HSID00139217,"9876 Maple Rd, Seattle, WA 98101",PHY16266,uralogist,Cigna,PID5122,bad
HSID00139218,"3210 Pine St, Anytown, USA",PHY16267,uralogist,Unitedhealthcare,PID5192,bad
HSID00139219,"789 Oak St, Chicago, IL 60601",PHY16268,uralogist,Unitedhealthcare,PID5192,bad
HSID00139220,"789 Oak St, Los Angeles, CA 90013",PHY16269,oncologist,BlueCross,PID5142,bad
HSID00139221,"789 Oak St, Chicago, IL 60601",PHY16270,oncologist,Aetna,PID5112,bad
HSID00139222,"9876 Elm St, Miami, FL",PHY16271,oncologist,Unitedhealthcare,PID5192,bad
HSID00139223,"1234 Oak St, Chicago IL 60601",PHY16272,uralogist,Bluecross,PID5142,bad
HSID00139224,"7890 Pine St, New York NY 10001",PHY16273,cardiologist,UnitedHealthcare,PID5192,bad
HSID00139225,"123 Main St, Anytown, USA",PHY16274,cardiologist,Cigna,PID5122,bad
HSID00139226,"3210 Cedar St, Houston, TX 77001",PHY16275,neurologist,Bluecross,PID5142,bad
HSID00139227,"1234 Elm St, Los Angeles, CA 90001",PHY16276,endocrinologist,Bluecross,PID5142,bad
HSID00139228,"3456 Oak Ave, Los Angeles, CA 90012",PHY16277,cardiologist,Bluecross,PID5142,bad
HSID00139229,"456 Elm St, Anytown, USA",PHY16278,cardiologist,Aetna,PID5112,bad
HSID00139230,"456 Elm St, Anytown, USA",PHY16279,cardiologist,Aetna,PID5112,bad
HSID00139231,"9876 Maple St, Chicago, IL 60601",PHY16280,endocrinologist,Aetna,PID5112,bad
HSID00139232,"789 Oak St, Anytown, USA",PHY16281,neurologist,Medicare,PID5132,bad
HSID00139233,"123 Main St, Anytown USA 12345",PHY16282,endocrinologist,Aetna,PID5112,bad
HSID00139234,"567 Maple St, Newtown2, USA",PHY16283,oncologist,Unitedhealthcare,PID5192,bad
HSID00139235,"4567 Oak Ave, San Francisco, CA 94110",PHY16284,neurologist,Unitedhealthcare,PID5192,bad
HSID00139236,"135 Elm St, Boston, MA 02115",PHY16285,oncologist,Cigna,PID5122,bad
HSID00139237,"3456 Maple St, Chicago, IL 60601",PHY16286,endocrinologist,Cigna,PID5122,bad
HSID00139238,"9876 Elm St, Miami, FL",PHY16287,uralogist,Cigna,PID5122,bad
HSID00139239,"246 Birch St, Houston, TX 77002, USA",PHY16288,uralogist,Bluecross,PID5142,bad
HSID00139240,"1357 Elm St, Seattle WA 98101",PHY16289,cardiologist,Medicare,PID5132,bad
HSID00139241,"789 Oak St, Chicago, IL 60601",PHY16290,uralogist,Unitedhealthcare,PID5192,bad
HSID00139242,"1357 Elm St, Seattle WA 98101",PHY16291,oncologist,Medicare,PID5132,bad
HSID00139243,"456 Elm St, Los Angeles, CA 90001",PHY16292,uralogist,Medicare,PID5132,bad
HSID00139244,"135 Elm St, Boston, MA 02115",PHY16293,cardiologist,Bluecross,PID5142,bad
HSID00139245,"5678 Elm St, Denver, CO 80202",PHY16294,uralogist,Bluecross,PID5142,bad
HSID00139246,"3456 Maple St, Chicago, IL 60601",PHY16295,neurologist,Aetna,PID5112,bad
HSID00139247,"7890 Pine St, New York NY 10001",PHY16296,uralogist,UnitedHealthcare,PID5192,bad
HSID00139248,"5678 Maple Ave, Anytown, USA",PHY16297,oncologist,Cigna,PID5122,bad
HSID00139249,"9876 Elm St, Miami, FL",PHY16298,cardiologist,Cigna,PID5122,bad
HSID00139250,"1357 Elm St, Seattle WA 98101",PHY16299,cardiologist,Aetna,PID5112,bad
HSID00139251,"3210 Pine St, Anytown, USA",PHY16300,uralogist,BlueCross,PID5142,bad
HSID00139252,"246 Walnut St, Chicago, IL 60601",PHY16301,oncologist,Aetna,PID5112,bad
HSID00139253,"5678 Oak Ave, New York, NY 10001",PHY16302,neurologist,Bluecross,PID5142,bad
HSID00139254,"1234 Elm St, Los Angeles, CA 90001",PHY16303,uralogist,Cigna,PID5122,bad
HSID00139255,"7890 Maple St, Fourtown, USA",PHY16304,endocrinologist,Cigna,PID5122,bad
HSID00139256,"456 Elm St, Othertown, USA",PHY16305,neurologist,Aetna,PID5112,bad
HSID00139257,"3210 Cedar St, Houston, TX 77006",PHY16306,oncologist,Medicare,PID5132,bad
HSID00139258,"6789 Elm St, Othertown, USA",PHY16307,endocrinologist,Aetna,PID5112,bad
HSID00139259,"5678 Oak Ave, Miami, FL 33109",PHY16308,uralogist,Bluecross,PID5142,bad
HSID00139260,"7890 Maple St, New York, NY 10005",PHY16309,endocrinologist,Bluecross,PID5142,bad
HSID00139261,"5678 Maple Ave, Anytown, USA",PHY16310,endocrinologist,Bluecross,PID5142,bad
HSID00139262,"456 Pine St, Los Angeles, CA 90001, USA",PHY16311,cardiologist,BlueCross,PID5142,bad
HSID00139263,"5678 Oak Ave, New York, NY 10001",PHY16312,uralogist,Medicare,PID5132,bad
HSID00139264,"246 Walnut St, Chicago, IL 60601",PHY16313,endocrinologist,Aetna,PID5112,bad
HSID00139265,"135 Elm St, Miami, FL 33101, USA",PHY16314,neurologist,Bluecross,PID5142,bad
HSID00139266,"567 Maple St, Newtown2, USA",PHY16315,cardiologist,Aetna,PID5112,bad
HSID00139267,"5678 Oak St, Los Angeles, CA 90001",PHY16316,oncologist,Aetna,PID5112,bad
HSID00139268,"1234 Elm St, Atlanta, GA 30303",PHY16317,cardiologist,Medicare,PID5132,bad
HSID00139269,"456 Maple St, Los Angeles CA 90001",PHY16318,endocrinologist,Bluecross,PID5142,bad
HSID00139270,"1234 Oak St, Los Angeles, CA 90001",PHY16319,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00139271,"4567 Maple St, Miami, FL 33101",PHY16320,oncologist,Medicare,PID5132,bad
HSID00139272,"9012 Pine St, Chicago, IL 60601",PHY16321,oncologist,Aetna,PID5112,bad
HSID00139273,"5678 Oak St, Los Angeles, CA 90001",PHY16322,endocrinologist,Medicare,PID5132,bad
HSID00139274,"3456 Pine St, Anytown, USA",PHY16323,endocrinologist,Bluecross,PID5142,bad
HSID00139275,"101 Maple Ave, Anytown USA 45678",PHY16324,oncologist,Bluecross,PID5142,bad
HSID00139276,"3210 Pine St, Boston, MA 02108",PHY16325,cardiologist,Cigna,PID5122,bad
HSID00139277,"123 Main St, San Francisco, CA 94114",PHY16326,endocrinologist,Cigna,PID5122,bad
HSID00139278,"789 Pine St, Anytown USA 34567",PHY16327,uralogist,Medicare,PID5132,bad
HSID00139279,"1357 Main St, New York, NY",PHY16328,uralogist,Bluecross,PID5142,bad
HSID00139280,"1234 Main St, San Francisco, CA 94114",PHY16329,cardiologist,Bluecross,PID5142,bad
HSID00139281,"456 Pine St, New York, NY 10012",PHY16330,cardiologist,Medicare,PID5132,bad
HSID00139282,"4567 Oak Ave, Los Angeles, CA 90012",PHY16331,cardiologist,Unitedhealthcare,PID5192,bad
HSID00139283,"135 Elm St, Miami, FL 33101, USA",PHY16332,cardiologist,Bluecross,PID5142,bad
HSID00139284,"1234 Elm St, Minneapolis, MN 55405",PHY16333,endocrinologist,Bluecross,PID5142,bad
HSID00139285,"222 Pine St, Anytown, USA",PHY16334,neurologist,UnitedHealthcare,PID5192,bad
HSID00139286,"321 Elm St, San Francisco CA 94109",PHY16335,cardiologist,Bluecross,PID5142,bad
HSID00139287,"567 Maple St, Newtown2, USA",PHY16336,oncologist,UnitedHealthcare,PID5192,bad
HSID00139288,"7890 Maple St, New York, NY 10005",PHY16337,neurologist,BlueCross,PID5142,bad
HSID00139289,"7654 Cedar Rd, Denver, CO 80206",PHY16338,endocrinologist,Cigna,PID5122,bad
HSID00139290,"3210 Cedar St, Houston, TX 77001",PHY16339,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00139291,"1234 Oak St, Los Angeles, CA 90001",PHY16340,endocrinologist,Cigna,PID5122,bad
HSID00139292,"321 Elm St, San Francisco CA 94109",PHY16341,neurologist,Unitedhealthcare,PID5192,bad
HSID00139293,"9876 Elm St, Miami, FL",PHY16342,endocrinologist,Medicare,PID5132,bad
HSID00139294,"3456 Pine St, Anytown, USA",PHY16343,uralogist,Cigna,PID5122,bad
HSID00139295,"9876 Maple Rd, Seattle, WA 98101",PHY16344,neurologist,Medicare,PID5132,bad
HSID00139296,"1357 Elm St, Seattle WA 98101",PHY16345,cardiologist,Bluecross,PID5142,bad
HSID00139297,"7890 Pine St, New York NY 10001",PHY16346,cardiologist,Medicare,PID5132,bad
HSID00139298,"1234 Main St, Anytown, USA",PHY16347,oncologist,Cigna,PID5122,bad
HSID00139299,"1234 Elm St, Anytown, USA",PHY16348,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00139300,"7890 Maple St, Fourtown, USA",PHY16349,uralogist,Bluecross,PID5142,bad
HSID00139301,"3456 Oak St, Threetown, USA",PHY16350,neurologist,Cigna,PID5122,bad
HSID00139302,"1012 Pine St, Chicago, IL 60601",PHY16351,cardiologist,Bluecross,PID5142,bad
HSID00139303,"123 Main St, Anytown USA",PHY16352,uralogist,Cigna,PID5122,bad
HSID00139304,"789 Oak St, Anytown, USA",PHY16353,uralogist,Unitedhealthcare,PID5192,bad
HSID00139305,"5678 Oak Ave, Miami, FL 33109",PHY16354,cardiologist,Bluecross,PID5142,bad
HSID00139306,"1234 Maple St, Los Angeles, CA 90001",PHY16355,neurologist,Cigna,PID5122,bad
HSID00139307,"1357 Main St, New York, NY",PHY16356,neurologist,Bluecross,PID5142,bad
HSID00139308,"1357 Main St, New York, NY",PHY16357,endocrinologist,Bluecross,PID5142,bad
HSID00139309,"9012 Pine St, New York, NY 10001",PHY16358,neurologist,Unitedhealthcare,PID5192,bad
HSID00139310,"1234 Main St, Anytown, USA",PHY16359,neurologist,Aetna,PID5112,bad
HSID00139311,"1357 Elm St, Seattle WA 98101",PHY16360,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00139312,"1234 Main St, San Francisco, CA 94114",PHY16361,uralogist,BlueCross BlueShield,PID5142,bad
HSID00139313,"1234 Elm St, Los Angeles, CA 90001",PHY16362,uralogist,BlueCross BlueShield,PID5142,bad
HSID00139314,"789 Oak St, Anytown, USA",PHY16363,cardiologist,Bluecross,PID5142,bad
HSID00139315,"7890 Birch St, Atlanta, GA 30303",PHY16364,uralogist,Unitedhealthcare,PID5192,bad
HSID00139316,"3456 Maple St, Chicago, IL 60601",PHY16365,cardiologist,Medicare,PID5132,bad
HSID00139317,"246 Birch St, Houston, TX 77002, USA",PHY16366,oncologist,Aetna,PID5112,bad
HSID00139318,"9012 Pine St, Chicago, IL 60601",PHY16367,uralogist,Aetna,PID5112,bad
HSID00139319,"4567 Oak Ave, San Francisco, CA 94110",PHY16368,uralogist,Bluecross,PID5142,bad
HSID00139320,"135 Elm St, Boston, MA 02115",PHY16369,neurologist,Bluecross,PID5142,bad
HSID00139321,"7890 Pine St, New York NY 10001",PHY16370,oncologist,Cigna,PID5122,bad
HSID00139322,"6789 Elm St, Othertown, USA",PHY16371,cardiologist,Cigna,PID5122,bad
HSID00139323,"3210 Cedar Rd, Miami, FL 33101",PHY16372,uralogist,Medicare,PID5132,bad
HSID00139324,"1234 Main St, Anytown, USA",PHY16373,oncologist,Bluecross,PID5142,bad
HSID00139325,"567 Maple St, Newtown2, USA",PHY16374,endocrinologist,Cigna,PID5122,bad
HSID00139326,"5678 Pine St, Fivetown, USA",PHY16375,neurologist,Bluecross,PID5142,bad
HSID00139327,"4567 Cedar Ln, Anytown, USA",PHY16376,cardiologist,Aetna,PID5112,bad
HSID00139328,"5678 Oak Ave, Miami, FL 33109",PHY16377,cardiologist,Aetna,PID5112,bad
HSID00139329,"1234 Elm St, Atlanta, GA 30303",PHY16378,endocrinologist,Cigna,PID5122,bad
HSID00139330,"456 Elm St, Anytown, USA",PHY16379,neurologist,Unitedhealthcare,PID5192,bad
HSID00139331,"101 Maple Ave, Anytown USA 45678",PHY16380,uralogist,Aetna,PID5112,bad
HSID00139332,"7890 Maple St, New York, NY 10005",PHY16381,cardiologist,Bluecross,PID5142,bad
HSID00139333,"321 Pine St, Otherville USA",PHY16382,endocrinologist,Aetna,PID5112,bad
HSID00139334,"3456 Oak St, Threetown, USA",PHY16383,oncologist,Cigna,PID5122,bad
HSID00139335,"1234 Pine St, Othernewtown, USA",PHY16384,oncologist,Cigna,PID5122,bad
HSID00139336,"3210 Cedar St, Houston, TX 77001",PHY16385,uralogist,Medicare,PID5132,bad
HSID00139337,"1234 Elm St, Minneapolis, MN 55405",PHY16386,uralogist,Bluecross,PID5142,bad
HSID00139338,"1357 Main St, New York, NY",PHY16387,neurologist,Bluecross,PID5142,bad
HSID00139339,"7890 Maple St, New York, NY 10005",PHY16388,neurologist,Medicare,PID5132,bad
HSID00139340,"101 Maple St, Anytown, USA",PHY16389,endocrinologist,Bluecross,PID5142,bad
HSID00139341,"123 Main St, Anytown, USA",PHY16390,neurologist,Aetna,PID5112,bad
HSID00139342,"789 Maple St, New York, NY 10001, USA",PHY16391,uralogist,Medicare,PID5132,bad
HSID00139343,"4567 Maple St, Miami, FL 33101",PHY16392,oncologist,Medicare,PID5132,bad
HSID00139344,"3456 Oak Ave, Los Angeles, CA 90012",PHY16393,cardiologist,Aetna,PID5112,bad
HSID00139345,"3456 Oak St, Threetown, USA",PHY16394,neurologist,Bluecross,PID5142,bad
HSID00139346,"456 Elm St, Anytown, USA",PHY16395,uralogist,Cigna,PID5122,bad
HSID00139347,"5678 Pine St, Fivetown, USA",PHY16396,endocrinologist,BlueCross BlueShield,PID5142,bad
HSID00139348,"101 Maple Ave, Anytown USA 45678",PHY16397,oncologist,Cigna,PID5122,bad
HSID00139349,"1234 Maple St, Los Angeles, CA 90001",PHY16398,neurologist,Cigna,PID5122,bad
HSID00139350,"789 Oak St, Anytown, USA",PHY16399,cardiologist,Medicare,PID5132,bad
HSID00139351,"3456 Oak St, Threetown, USA",PHY16400,uralogist,Cigna,PID5122,bad
HSID00139352,"9012 Oak St, Chicago, IL 60601",PHY16401,endocrinologist,Aetna,PID5112,bad
HSID00139353,"5678 Elm St, Anytown, USA",PHY16402,uralogist,Cigna,PID5122,bad
HSID00139354,"9012 Oak St, Anytown, USA",PHY16403,cardiologist,Cigna,PID5122,bad
HSID00139355,"1234 Oak St, Los Angeles, CA 90001",PHY16404,oncologist,Medicare,PID5132,bad
HSID00139356,"5678 Oak St, New York, NY 10001",PHY16405,uralogist,Medicare,PID5132,bad
HSID00139357,"101 Maple Ave, Anytown USA 45678",PHY16406,uralogist,Aetna,PID5112,bad
HSID00139358,"1234 Oak St, Chicago IL 60601",PHY16407,endocrinologist,Cigna,PID5122,bad
HSID00139359,"101 Maple St, Anytown, USA",PHY16408,neurologist,Bluecross,PID5142,bad
HSID00139360,"3210 Cedar St, Houston, TX 77006",PHY16409,cardiologist,Bluecross,PID5142,bad
HSID00139361,"789 Pine St, Anytown USA 34567",PHY16410,cardiologist,Cigna,PID5122,bad
HSID00139362,"9012 Pine St, New York, NY 10001",PHY16411,uralogist,Bluecross,PID5142,bad
HSID00139363,"5678 Oak Ave, New York, NY 10001",PHY16412,endocrinologist,Bluecross,PID5142,bad
HSID00139364,"1234 Elm St, Los Angeles, CA 90001",PHY16413,neurologist,Aetna,PID5112,bad
HSID00139365,"4567 Cedar Ln, Anytown, USA",PHY16414,cardiologist,Cigna,PID5122,bad
HSID00139366,"9876 Elm St, Miami, FL",PHY16415,endocrinologist,BlueCross,PID5142,bad
HSID00139367,"3210 Cedar St, Houston, TX 77006",PHY16416,cardiologist,Bluecross,PID5142,bad
HSID00139368,"789 Oak St, Chicago, IL 60601",PHY16417,neurologist,Cigna,PID5122,bad
HSID00139369,"3210 Cedar Rd, Miami, FL 33101",PHY16418,endocrinologist,Medicare,PID5132,bad
HSID00139370,"3210 Cedar St, Houston, TX 77006",PHY16419,oncologist,Bluecross,PID5142,bad
HSID00139371,"1357 Main St, New York, NY",PHY16420,oncologist,Unitedhealthcare,PID5192,bad
HSID00139372,"4567 Maple St, Miami, FL 33101",PHY16421,uralogist,Cigna,PID5122,bad
HSID00139373,"4567 Cedar Ln, Anytown, USA",PHY16422,oncologist,Cigna,PID5122,bad
HSID00139374,"789 Oak St, Newtown, USA",PHY16423,oncologist,Bluecross,PID5142,bad
HSID00139375,"1234 Elm St, Los Angeles, CA 90001",PHY16424,endocrinologist,Cigna,PID5122,bad
HSID00139376,"101 Maple St, Anytown, USA",PHY16425,oncologist,Medicare,PID5132,bad
HSID00139377,"222 Pine St, Anytown, USA",PHY16426,neurologist,Bluecross,PID5142,bad
HSID00139378,"789 Pine St, Anytown USA 34567",PHY16427,cardiologist,Medicare,PID5132,bad
HSID00139379,"123 Main St, San Francisco, CA 94114",PHY16428,oncologist,Cigna,PID5122,bad
HSID00139380,"135 Elm St, Miami, FL 33101, USA",PHY16429,neurologist,Bluecross,PID5142,bad
HSID00139381,"5678 Oak Ave, Miami, FL 33109",PHY16430,cardiologist,Unitedhealthcare,PID5192,bad
HSID00139382,"7654 Cedar Rd, Denver, CO 80206",PHY16431,uralogist,Cigna,PID5122,bad
HSID00139383,"1012 Pine St, Chicago, IL 60601",PHY16432,neurologist,Aetna,PID5112,bad
HSID00139384,"101 Maple St, Anytown, USA",PHY16433,neurologist,Cigna,PID5122,bad
HSID00139385,"7890 Cedar St, Anytown, USA",PHY16434,cardiologist,Cigna,PID5122,bad
HSID00139386,"246 Pine St, Seattle, WA 98101",PHY16435,cardiologist,Aetna,PID5112,bad
HSID00139387,"456 Elm St, Los Angeles, CA 90001",PHY16436,endocrinologist,Bluecross,PID5142,bad
HSID00139388,"321 Pine St, Otherville USA",PHY16437,uralogist,Bluecross,PID5142,bad
HSID00139389,"1234 Elm St, Los Angeles, CA 90001",PHY16438,endocrinologist,Cigna,PID5122,bad
HSID00139390,"789 Oak St, Chicago, IL 60601",PHY16439,neurologist,Cigna,PID5122,bad
HSID00139391,"5678 Oak St, New York, NY 10001",PHY16440,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00139392,"6789 Elm St, Othertown, USA",PHY16441,endocrinologist,Cigna,PID5122,bad
HSID00139393,"135 Maple St, Boston, MA 02108",PHY16442,neurologist,Unitedhealthcare,PID5192,bad
HSID00139394,"7890 Pine St, New York NY 10001",PHY16443,uralogist,Aetna,PID5112,bad
HSID00139395,"456 Pine St, Los Angeles, CA 90001, USA",PHY16444,oncologist,Medicare,PID5132,bad
HSID00139396,"456 Pine St, Los Angeles, CA 90001, USA",PHY16445,cardiologist,Aetna,PID5112,bad
HSID00139397,"1234 Pine St, Othernewtown, USA",PHY16446,endocrinologist,Bluecross,PID5142,bad
HSID00139398,"101 Maple St, Anytown, USA",PHY16447,uralogist,Medicare,PID5132,bad
HSID00139399,"9876 Elm St, Miami, FL",PHY16448,cardiologist,Bluecross,PID5142,bad
HSID00139400,"246 Walnut St, Chicago, IL 60601",PHY16449,cardiologist,Aetna,PID5112,bad
HSID00139401,"5678 Oak Ave, Miami, FL 33109",PHY16450,neurologist,Medicare,PID5132,bad
HSID00139402,"222 Pine St, Anytown, USA",PHY16451,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00139403,"7890 Cedar St, Anytown, USA",PHY16452,oncologist,Cigna,PID5122,bad
HSID00139404,"7890 Birch St, Atlanta, GA 30303",PHY16453,neurologist,Aetna,PID5112,bad
HSID00139405,"1234 Oak St, Chicago IL 60601",PHY16454,endocrinologist,Bluecross,PID5142,bad
HSID00139406,"5678 Elm St, Anytown, USA",PHY16455,endocrinologist,Cigna,PID5122,bad
HSID00139407,"222 Pine St, Anytown, USA",PHY16456,uralogist,Bluecross,PID5142,bad
HSID00139408,"6789 Elm St, Othertown, USA",PHY16457,oncologist,Bluecross,PID5142,bad
HSID00139409,"789 Pine St, Seattle WA 98101",PHY16458,oncologist,Medicare,PID5132,bad
HSID00139410,"5678 Oak St, New York, NY 10001",PHY16459,uralogist,Cigna,PID5122,bad
